Shape,Cut,Color,Clarity,Carat Weight,Length/Width Ratio,Depth %,Table %,Polish,Symmetry,Girdle,Culet,Length,Width,Height,Price,Type,Fluorescence
Princess,Ideal,F,VS2,1.01,1.01,73.6,74.0,Excellent,Very Good,Slightly Thick to Thick,,5.56,5.52,4.07,3390,GIA,Faint
Radiant,,D,VVS2,1.01,1.26,70.5,67.0,Very Good,Very Good,Thick,,6.21,4.92,3.47,4890,GIA,
Marquise,,D,VVS1,1.01,1.78,62.9,57.0,Very Good,Very Good,Very Thin to Very Thick,,9.7,5.45,3.43,6520,GIA,
Oval,,H,VVS1,1.01,1.45,64.5,57.0,Very Good,Excellent,Slightly Thick to Thick,,7.85,5.4,3.48,4080,GIA,Faint
Round,Excellent,H,VS2,1.0,1.01,62.8,59.0,Excellent,Excellent,Thin to Slightly Thick,,6.33,6.39,3.99,3940,GIA,
Oval,,E,VS1,1.0,1.37,59.3,61.0,Excellent,Very Good,Slightly Thick to Thick,,7.99,5.83,3.46,5210,GIA,Faint
Oval,,H,VVS2,1.01,1.4,62.3,59.0,Excellent,Very Good,Slightly Thick to Very Thick,,7.85,5.61,3.49,4230,GIA,Faint
Oval,,D,VS1,1.0,1.4,61.4,60.0,Excellent,Excellent,Slightly Thick to Thick,Pointed,8.02,5.72,3.51,1060,IGI Lab-Grown,
Radiant,,F,VS1,1.17,1.42,68.4,64.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,7.46,5.26,3.6,1200,IGI Lab-Grown,
Princess,Ideal,E,VS1,1.01,1.02,72.6,71.0,Very Good,Excellent,Slightly Thick to Thick,,5.72,5.63,4.09,2880,GIA,Faint
Oval,,F,VS2,1.01,1.39,62.7,60.0,Excellent,Excellent,Thick to Very Thick,,7.68,5.53,3.47,4700,GIA,
Oval,,D,VS2,1.0,1.36,64.1,63.0,Excellent,Excellent,Medium to Very Thick,,7.64,5.6,3.59,4130,GIA,Strong
Round,Ideal,D,VS1,1.56,1.0,62.2,56.0,Excellent,Excellent,Medium,Pointed,7.39,7.42,4.61,1830,IGI Lab-Grown,
Emerald,,H,VS1,1.0,1.36,69.4,67.0,Excellent,Very Good,Thick to Extremely Thick,,6.42,4.73,3.28,2670,GIA,
Round,Excellent,H,VS2,1.01,1.01,62.6,58.0,Excellent,Excellent,Slightly Thick,,6.34,6.4,3.99,3790,GIA,
Round,Excellent,H,VS1,1.0,1.01,62.5,60.0,Excellent,Excellent,Slightly Thick,,6.32,6.38,3.97,3790,GIA,Faint
Heart,,G,VS2,1.0,1.18,57.2,59.0,Excellent,Good,Slightly Thick to Very Thick,,6.02,7.1,4.06,3460,GIA,
Princess,Ideal,E,VS1,1.08,1.02,71.5,70.0,Excellent,Excellent,Thin to Medium,Pointed,5.67,5.58,3.99,1070,IGI Lab-Grown,
Princess,Ideal,E,VVS2,1.05,1.01,72.7,67.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,5.45,5.42,3.94,1210,IGI Lab-Grown,
Oval,,G,VS2,1.02,1.34,59.4,62.0,Excellent,Excellent,Slightly Thick to Thick,,7.76,5.79,3.44,4480,GIA,
Heart,,D,VVS1,1.55,1.05,57.4,59.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,7.58,7.95,4.56,3280,IGI Lab-Grown,
Pear,,D,VVS2,1.01,1.55,62.7,62.0,Excellent,Excellent,Thick to Very Thick,,8.49,5.49,3.44,4220,GIA,Medium
Pear,,E,VVS2,1.0,1.5,63.7,62.0,Excellent,Excellent,Medium to Thick,,8.36,5.56,3.54,4830,GIA,Faint
Oval,,E,VS1,1.05,1.48,63.2,60.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,8.31,5.62,3.55,1030,IGI Lab-Grown,
Marquise,,E,VS1,1.1,2.27,62.6,59.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,11.79,5.19,3.25,1450,IGI Lab-Grown,
Oval,,H,VVS1,1.01,1.4,64.7,57.0,Excellent,Excellent,Slightly Thick to Very Thick,,7.81,5.59,3.62,4830,GIA,
Marquise,,D,IF,1.05,1.92,61.9,63.0,Excellent,Excellent,Slightly Thick to Very Thick,,10.23,5.34,3.3,7730,GIA,
Oval,,E,VS1,1.09,1.5,60.1,59.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,8.69,5.79,3.48,1060,IGI Lab-Grown,
Marquise,,E,VVS2,1.1,1.96,63.4,62.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,10.53,5.38,3.41,1280,IGI Lab-Grown,
Princess,Ideal,E,VVS2,1.0,1.01,72.1,71.0,Excellent,Very Good,Medium to Thick,,5.53,5.5,3.97,4320,GIA,
Round,Excellent,H,VS1,1.0,1.01,63.4,54.0,Excellent,Excellent,Slightly Thick,,6.3,6.35,4.01,3770,GIA,Faint
Radiant,,G,IF,1.02,1.32,68.3,68.0,Excellent,Excellent,Slightly Thick to Thick,,6.5,4.92,3.36,3600,GIA,Faint
Oval,,D,VS2,1.0,1.35,60.3,64.0,Excellent,Very Good,Slightly Thick to Thick,,7.89,5.85,3.53,5010,GIA,
Marquise,,H,VS1,1.03,2.2,64.1,59.0,Excellent,Excellent,Slightly Thick to Thick,,11.11,5.06,3.25,3970,GIA,Faint
Round,Very Good,H,VS2,1.0,1.01,62.8,57.0,Excellent,Excellent,Thin to Slightly Thick,,6.36,6.4,4.01,3890,GIA,
Heart,,D,VS2,1.0,1.18,54.4,63.0,Excellent,Excellent,Medium to Very Thick,,6.03,7.13,3.88,4860,GIA,
Heart,,E,VS2,1.5,1.2,61.8,55.0,Very Good,Very Good,Thick to Very Thick,,6.49,7.81,4.83,6060,GIA,Medium
Pear,,F,VS1,1.05,1.74,63.8,60.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,9.41,5.42,3.46,1040,IGI Lab-Grown,
Princess,Ideal,E,VS1,1.16,1.0,73.2,67.0,Excellent,Excellent,Thin,Pointed,5.72,5.7,4.17,1150,IGI Lab-Grown,
Heart,,F,VVS2,1.45,1.14,55.2,61.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,7.01,8.01,4.42,1990,IGI Lab-Grown,
Oval,,E,VS1,1.0,1.66,62.0,62.0,Excellent,Very Good,Slightly Thick to Very Thick,,8.77,5.28,3.28,5120,GIA,
Radiant,,G,VVS1,1.0,1.36,70.3,71.0,Excellent,Excellent,Slightly Thick to Thick,,6.67,4.91,3.45,3950,GIA,
Round,Very Good,H,VS2,1.01,1.01,64.5,58.0,Excellent,Very Good,Slightly Thick to Thick,,6.18,6.27,4.02,3460,GIA,
Pear,,D,VS1,1.01,1.53,64.1,59.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,8.61,5.62,3.6,1100,IGI Lab-Grown,
Marquise,,E,VS1,1.1,1.96,63.2,61.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,10.62,5.41,3.42,1100,IGI Lab-Grown,
Heart,,D,VVS2,1.3,1.17,58.6,58.0,Excellent,Excellent,Slightly Thick to Very Thick,,6.4,7.5,4.4,8910,GIA,
Heart,,H,VS1,1.01,1.17,59.5,59.0,Excellent,Excellent,Medium to Thick,,6.01,7.04,4.19,3600,GIA,
Pear,,F,VVS1,1.01,1.52,62.8,61.0,Excellent,Very Good,Thick to Very Thick,,8.39,5.53,3.47,4570,GIA,Faint
Heart,,D,VS1,3.06,1.13,54.8,58.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,9.09,10.27,5.63,7050,IGI Lab-Grown,
Marquise,,F,VS2,1.0,1.84,60.8,63.0,Excellent,Excellent,Slightly Thick to Thick,,9.87,5.35,3.25,5530,GIA,
Princess,Ideal,E,VVS2,1.0,1.01,69.9,68.0,Excellent,Excellent,Medium,Pointed,5.49,5.44,3.8,1160,IGI Lab-Grown,
Oval,,D,VS1,1.0,1.38,63.2,59.0,Very Good,Very Good,Thick to Extremely Thick,,7.7,5.57,3.52,4310,GIA,Strong
Oval,,D,VS2,1.01,1.4,62.0,57.0,Excellent,Very Good,Slightly Thick to Thick,,7.86,5.62,3.49,4480,GIA,
Heart,,F,VS2,1.7,1.18,60.6,61.0,Excellent,Excellent,Medium to Very Thick,,6.95,8.22,4.99,9410,GIA,Faint
Radiant,,F,VS1,1.21,1.44,68.3,60.0,Excellent,Excellent,Medium,Pointed,7.57,5.26,3.59,1230,IGI Lab-Grown,
Heart,,E,VS2,1.56,1.12,60.6,56.0,Excellent,Very Good,Medium to Thick,,7.07,7.93,4.81,9500,GIA,Faint
Heart,,F,VVS1,2.09,1.09,55.4,57.0,Excellent,Excellent,Medium,,8.17,8.88,4.92,1830,IGI Lab-Grown,
Marquise,,H,VS1,1.01,2.07,64.3,60.0,Excellent,Excellent,Thick to Very Thick,,10.46,5.05,3.25,4140,GIA,
Radiant,,G,VS1,1.01,1.28,66.1,67.0,Excellent,Excellent,Thin to Medium,,6.8,5.31,3.51,3340,GIA,
Heart,,D,VS2,1.52,1.16,62.9,64.0,Excellent,Excellent,Very Thick to Extremely Thick,,6.57,7.6,4.78,8780,GIA,Faint
Marquise,,D,VS1,1.13,2.02,60.8,60.0,Excellent,Excellent,Thin to Medium,Pointed,11.02,5.46,3.32,1230,IGI Lab-Grown,
Round,Very Good,H,VS2,1.0,1.01,63.0,57.0,Excellent,Very Good,Slightly Thick to Thick,,6.22,6.31,3.94,3230,GIA,
Radiant,,H,VVS2,1.01,1.26,69.4,62.0,Excellent,Excellent,Thick to Very Thick,,6.38,5.05,3.5,2930,GIA,Faint
Oval,,E,VS2,1.01,1.38,62.2,59.0,Excellent,Excellent,Medium to Thick,,7.83,5.66,3.52,2930,GIA,
Marquise,,D,VVS2,1.08,1.93,62.8,60.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,10.45,5.41,3.4,1390,IGI Lab-Grown,
Marquise,,H,VS1,1.0,1.76,62.8,64.0,Excellent,Excellent,Slightly Thick to Very Thick,,9.36,5.31,3.34,4840,GIA,
Pear,,H,VS2,1.2,1.52,60.7,60.0,Excellent,Excellent,Medium to Thick,,9.05,5.96,3.62,4750,GIA,
Oval,,E,VS2,1.0,1.67,58.4,57.0,Excellent,Very Good,Slightly Thick to Very Thick,,9.03,5.41,3.16,5220,GIA,Medium
Marquise,,E,VS1,1.07,2.13,63.2,62.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,11.03,5.19,3.28,1080,IGI Lab-Grown,
Marquise,,F,VVS1,1.04,1.99,61.2,58.0,Excellent,Excellent,Thin,Pointed,10.75,5.39,3.3,1360,IGI Lab-Grown,
Radiant,,E,VVS2,1.1,1.49,67.3,62.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,7.47,5.02,3.38,1250,IGI Lab-Grown,
Round,Excellent,H,VS2,1.0,1.01,61.7,58.0,Excellent,Excellent,Medium to Slightly Thick,,6.43,6.47,3.98,3750,GIA,
Pear,,E,VS1,1.06,1.63,59.9,59.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,9.45,5.78,3.46,1070,IGI Lab-Grown,
Round,Excellent,G,VS2,1.03,1.01,62.4,57.0,Excellent,Excellent,Medium to Slightly Thick,,6.43,6.47,4.03,3680,GIA,Strong
Marquise,,F,VS1,1.01,2.19,60.1,59.0,Excellent,Excellent,Medium to Thick,,11.21,5.13,3.09,4380,GIA,Medium
Marquise,,D,VS1,1.09,1.95,63.7,57.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,10.52,5.4,3.44,1190,IGI Lab-Grown,
Square Radiant,,G,VS2,1.07,1.0,71.9,55.0,Excellent,Excellent,Thick to Very Thick,,5.84,5.82,4.19,4580,GIA,Medium
Marquise,,E,VVS2,1.18,2.07,62.2,61.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,11.37,5.48,3.41,1370,IGI Lab-Grown,
Pear,,E,VS1,1.04,1.57,62.2,58.0,Excellent,Excellent,Thin to Medium,Pointed,8.93,5.69,3.54,1050,IGI Lab-Grown,
Round,Very Good,H,VS1,1.01,1.01,64.7,56.0,Very Good,Very Good,Slightly Thick to Thick,,6.18,6.27,4.03,3440,GIA,
Pear,,E,VS1,1.1,1.63,61.0,62.0,Excellent,Excellent,Medium to Thick,Pointed,9.35,5.74,3.5,1100,IGI Lab-Grown,
Radiant,,D,VS1,1.08,1.32,67.6,64.0,Excellent,Excellent,Slightly Thick to Thick,,6.67,5.06,3.42,5080,GIA,
Radiant,,G,VS1,1.02,1.22,69.6,61.0,Excellent,Very Good,Very Thick,,6.22,5.09,3.54,3780,GIA,
Pear,,H,VVS2,1.0,1.51,61.5,61.0,Excellent,Excellent,Medium to Thick,,8.38,5.56,3.42,4040,GIA,
Radiant,,H,VS1,1.01,1.26,69.7,67.0,Excellent,Very Good,Slightly Thick to Thick,,6.33,5.03,3.51,4760,GIA,
Marquise,,F,VS2,1.0,1.85,63.4,63.0,Excellent,Good,Medium to Very Thick,,9.75,5.28,3.35,4720,GIA,
Heart,,H,VS2,1.0,1.18,60.0,57.0,Excellent,Excellent,Thick to Very Thick,,5.84,6.91,4.14,3350,GIA,
Heart,,E,VS1,1.52,1.12,53.1,59.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,7.27,8.17,4.34,1950,IGI Lab-Grown,
Pear,,E,VS1,1.02,1.54,60.3,60.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,8.85,5.75,3.47,1030,IGI Lab-Grown,
Marquise,,D,VVS2,1.17,1.78,60.9,57.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,10.25,5.76,3.51,1500,IGI Lab-Grown,
Pear,,E,VS1,1.06,1.61,63.0,59.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,9.15,5.7,3.59,1070,IGI Lab-Grown,
Marquise,,G,VS2,1.0,1.74,61.9,59.0,Excellent,Excellent,Slightly Thick to Thick,,9.44,5.41,3.34,4060,GIA,
Heart,,E,VVS2,1.01,1.14,58.8,58.0,Excellent,Very Good,Slightly Thick to Very Thick,,6.04,6.91,4.06,3690,GIA,Medium
Emerald,,G,VS2,1.0,1.34,72.2,64.0,Excellent,Excellent,Thick to Very Thick,,6.32,4.7,3.4,3690,GIA,
Marquise,,G,VS2,1.01,2.05,64.4,62.0,Excellent,Very Good,Slightly Thick to Very Thick,,10.39,5.08,3.27,4920,GIA,Medium
Marquise,,D,VS2,2.01,1.94,64.4,59.0,Excellent,Very Good,Slightly Thick to Very Thick,,12.66,6.54,4.21,27930,GIA,Strong
Radiant,,F,VVS2,1.08,1.26,67.9,64.0,Excellent,Excellent,Medium,Pointed,6.75,5.35,3.63,1190,IGI Lab-Grown,
Oval,,H,VVS1,1.0,1.38,60.9,59.0,Excellent,Excellent,Slightly Thick to Thick,,7.9,5.73,3.49,4300,GIA,
Pear,,D,VS2,1.04,1.54,62.8,58.0,Excellent,Very Good,Medium to Thick,,8.72,5.66,3.56,4860,GIA,
Pear,,F,VS1,1.01,1.51,66.4,62.0,Excellent,Very Good,Thick to Very Thick,,8.28,5.5,3.66,4790,GIA,
Princess,Ideal,G,VVS1,1.01,1.0,71.3,71.0,Excellent,Excellent,Slightly Thick to Thick,,5.44,5.42,3.87,4790,GIA,
Pear,,E,IF,1.0,1.48,64.4,62.0,Excellent,Excellent,Thick to Very Thick,,8.13,5.49,3.54,4950,GIA,Faint
Round,Excellent,H,VS2,1.0,1.01,62.8,57.0,Excellent,Very Good,Medium to Slightly Thick,,6.28,6.35,3.97,3470,GIA,
Cushion,Ideal,D,VVS2,2.03,1.03,65.1,60.0,Excellent,Excellent,Medium to Thick,Pointed,7.49,7.28,4.74,4850,IGI Lab-Grown,
Radiant,,G,VS2,1.01,1.37,66.1,66.0,Excellent,Very Good,Thick,,6.88,5.03,3.33,3620,GIA,
Radiant,,F,VS1,1.01,1.38,62.7,63.0,Excellent,Very Good,Slightly Thick to Thick,,7.09,5.14,3.22,4870,GIA,
Oval,,E,VS1,1.04,1.41,59.8,58.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,8.23,5.85,3.5,1020,IGI Lab-Grown,
Round,Excellent,H,VS2,1.01,1.01,62.7,59.0,Excellent,Excellent,Medium to Slightly Thick,,6.36,6.4,4.0,3860,GIA,
Princess,Ideal,H,VVS2,1.18,1.01,73.7,71.0,Excellent,Excellent,Very Thick,,5.63,5.59,4.12,3700,GIA,Medium
Heart,,D,VS1,1.0,1.17,61.4,61.0,Excellent,Very Good,Slightly Thick to Very Thick,,5.9,6.88,4.22,4340,GIA,
Pear,,E,VS1,1.03,1.61,64.4,58.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,8.9,5.54,3.57,1040,IGI Lab-Grown,
Heart,,E,VS1,1.6,1.13,54.3,60.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,7.4,8.34,4.53,2170,IGI Lab-Grown,
Pear,,E,VS1,1.0,1.48,62.2,64.0,Excellent,Excellent,Slightly Thick to Thick,,8.37,5.65,3.51,4530,GIA,Faint
Round,Ideal,D,VS1,1.59,1.0,61.5,56.0,Excellent,Excellent,Medium,Pointed,7.52,7.54,4.63,1860,IGI Lab-Grown,
Radiant,,D,VS2,1.01,1.26,70.3,70.0,Very Good,Very Good,Very Thick,,6.41,5.07,3.57,3420,GIA,
Heart,,F,VS1,1.01,1.18,58.7,63.0,Excellent,Very Good,Medium to Very Thick,,5.97,7.06,4.15,4780,GIA,
Pear,,G,VS1,1.01,1.53,63.0,62.0,Excellent,Very Good,Thick to Very Thick,,8.46,5.54,3.49,4120,GIA,Faint
Marquise,,E,VS1,1.21,2.25,60.3,59.0,Very Good,Very Good,Slightly Thick to Very Thick,,11.93,5.31,3.2,4120,GIA,
Pear,,E,VS1,1.07,1.65,60.4,59.0,Excellent,Excellent,Medium,Pointed,9.51,5.76,3.48,1080,IGI Lab-Grown,
Marquise,,F,VS1,1.0,1.87,64.3,59.0,Excellent,Excellent,Slightly Thick to Thick,,9.74,5.2,3.34,5290,GIA,
Radiant,,F,VS1,1.24,1.42,67.6,66.0,Excellent,Excellent,Medium,Pointed,7.55,5.31,3.59,1260,IGI Lab-Grown,
Marquise,,F,VS1,1.0,2.1,59.9,63.0,Excellent,Excellent,Medium to Thick,Pointed,10.82,5.16,3.09,1120,IGI Lab-Grown,
Oval,,H,VVS2,1.0,1.67,59.2,60.0,Excellent,Very Good,Thick to Very Thick,,8.88,5.32,3.15,4170,GIA,
Marquise,,E,VS1,1.09,2.02,63.8,59.0,Excellent,Excellent,Thin to Medium,Pointed,10.83,5.36,3.42,1100,IGI Lab-Grown,
Princess,Astor,H,VS2,1.02,1.0,75.8,63.0,Excellent,Very Good,Thick,,5.45,5.43,4.12,4230,GIA,
Pear,,E,VS1,1.03,1.57,61.5,60.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,8.96,5.69,3.5,1040,IGI Lab-Grown,
Radiant,,E,VS1,1.1,1.4,69.0,68.0,Excellent,Excellent,Medium,Pointed,7.29,5.2,3.59,1080,IGI Lab-Grown,
Oval,,E,VS1,1.09,1.44,62.0,64.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,8.32,5.79,3.59,1060,IGI Lab-Grown,
Marquise,,E,VS1,1.07,2.0,63.1,60.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,10.63,5.31,3.35,1080,IGI Lab-Grown,
Pear,,F,VS2,1.01,1.56,61.6,62.0,Excellent,Very Good,Slightly Thick to Very Thick,,8.77,5.62,3.47,4110,GIA,
Round,Very Good,G,VS2,1.0,1.01,64.6,59.0,Excellent,Very Good,Slightly Thick to Thick,,6.17,6.23,4.0,3980,GIA,
Pear,,F,VS1,1.0,1.51,63.1,59.0,Excellent,Excellent,Slightly Thick to Thick,,8.44,5.59,3.53,3700,GIA,Strong
Oval,,D,VS1,1.0,1.4,62.6,58.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,7.96,5.69,3.56,1060,IGI Lab-Grown,
Pear,,E,VS1,1.02,1.61,62.8,60.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,8.98,5.57,3.5,1030,IGI Lab-Grown,
Round,Excellent,H,VS1,1.0,1.01,62.7,58.0,Excellent,Very Good,Thin to Slightly Thick,,6.27,6.35,3.96,3870,GIA,
Round,Excellent,H,VS2,1.01,1.01,62.9,57.0,Excellent,Excellent,Medium to Slightly Thick,,6.35,6.39,4.01,3700,GIA,Faint
Princess,Ideal,D,VS1,1.09,1.0,72.7,71.0,Excellent,Excellent,Medium,Pointed,5.59,5.57,4.05,1170,IGI Lab-Grown,
Radiant,,E,VS2,1.0,1.26,68.3,68.0,Excellent,Excellent,Thick to Very Thick,,6.25,4.97,3.4,3990,GIA,
Oval,,D,VS1,1.0,1.42,61.0,62.0,Excellent,Excellent,Medium to Thick,Pointed,8.03,5.66,3.45,1060,IGI Lab-Grown,
Radiant,,D,VS2,1.03,1.32,68.7,70.0,Excellent,Excellent,Thick to Very Thick,,6.73,5.11,3.51,4190,GIA,
Oval,,E,VS1,1.06,1.49,61.1,59.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,8.47,5.68,3.47,1030,IGI Lab-Grown,
Round,Excellent,H,VVS2,1.0,1.0,60.9,58.0,Very Good,Very Good,Slightly Thick,,6.4,6.43,3.91,3890,GIA,
Oval,,G,VS2,1.0,1.57,62.3,64.0,Excellent,Very Good,Slightly Thick to Very Thick,,8.47,5.39,3.36,4130,GIA,
Pear,,E,VS1,1.0,1.5,61.9,63.0,Excellent,Excellent,Medium to Thick,,8.59,5.74,3.55,4240,GIA,Strong
Heart,,D,VVS2,1.04,1.13,56.8,61.0,Excellent,Excellent,Slightly Thick to Thick,,6.17,7.0,3.98,4960,GIA,Faint
Marquise,,G,VS2,1.97,2.0,62.9,55.0,Good,Good,Thin to Medium,,12.95,6.49,4.09,18480,GIA,
Marquise,,D,IF,1.09,1.97,60.5,65.0,Excellent,Very Good,Thin to Slightly Thick,,10.82,5.49,3.32,9880,GIA,
Radiant,,F,VS1,1.08,1.44,68.5,67.0,Excellent,Excellent,Medium,Pointed,7.28,5.04,3.45,1110,IGI Lab-Grown,
Round,Excellent,H,VVS2,1.0,1.01,62.9,60.0,Excellent,Very Good,Thin to Slightly Thick,,6.29,6.38,3.99,3890,GIA,
Marquise,,G,VS2,1.01,1.8,64.5,63.0,Excellent,Excellent,Slightly Thick to Very Thick,,9.56,5.32,3.43,4850,GIA,
Round,Very Good,H,VS2,1.0,1.01,61.3,63.0,Excellent,Excellent,Slightly Thick to Thick,,6.36,6.41,3.91,3380,GIA,
Oval,,E,VS1,1.08,1.43,63.0,61.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,8.26,5.79,3.65,1050,IGI Lab-Grown,
Round,Excellent,H,VS2,1.0,1.0,60.2,61.0,Excellent,Excellent,Medium to Slightly Thick,,6.43,6.46,3.88,3840,GIA,
Marquise,,E,IF,1.0,2.09,59.8,60.0,Excellent,Excellent,Medium to Thick,,10.89,5.21,3.12,7020,GIA,
Marquise,,D,VS1,1.04,1.98,62.0,60.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,10.55,5.34,3.31,1140,IGI Lab-Grown,
Pear,,E,VS1,1.0,1.49,62.8,63.0,Excellent,Excellent,Slightly Thick to Very Thick,,8.43,5.64,3.54,4820,GIA,
Pear,,G,VS1,1.01,1.52,60.4,60.0,Excellent,Very Good,Medium to Thick,,8.62,5.68,3.43,1790,GIA,
Heart,,H,VS1,1.02,1.14,56.5,60.0,Excellent,Excellent,Medium to Thick,,6.28,7.14,4.03,4030,GIA,
Pear,,D,VS2,1.12,1.7,63.7,62.0,Excellent,Excellent,Slightly Thick to Thick,,9.54,5.61,3.58,4710,GIA,Faint
Princess,Very Good,G,VS1,1.01,1.02,75.9,74.0,Excellent,Very Good,Thick,,5.45,5.32,4.03,3660,GIA,
Radiant,,G,VS1,1.01,1.25,70.0,69.0,Very Good,Very Good,Thick,,6.49,5.18,3.63,4060,GIA,
Oval,,F,VS2,1.01,1.38,64.8,61.0,Excellent,Excellent,Very Thick to Extremely Thick,,7.46,5.4,3.5,4230,GIA,Faint
Marquise,,D,VS2,1.01,2.04,59.3,59.0,Excellent,Excellent,Slightly Thick to Thick,,10.7,5.25,3.12,5290,GIA,
Cushion Modified,Very Good,H,VS2,1.01,1.12,68.8,61.0,Excellent,Very Good,Slightly Thick to Very Thick,,6.04,5.4,3.71,2090,GIA,
Oval,,H,VS2,1.0,1.39,65.2,59.0,Excellent,Very Good,Medium to Very Thick,,7.62,5.5,3.59,3230,GIA,Faint
Heart,,D,VS2,1.05,1.13,54.6,60.0,Very Good,Very Good,Thin to Slightly Thick,,6.46,7.31,3.99,7100,GIA,
Marquise,,F,VVS2,1.06,1.92,62.4,57.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,10.32,5.37,3.35,1190,IGI Lab-Grown,
Heart,,H,VS1,1.01,1.1,58.8,58.0,Excellent,Very Good,Medium to Thick,,6.34,6.95,4.09,3010,GIA,Faint
Pear,,E,VS1,1.09,1.63,61.9,59.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,9.34,5.72,3.54,1100,IGI Lab-Grown,
Oval,,H,VS2,1.02,1.47,61.1,59.0,Very Good,Very Good,Medium to Thick,,8.22,5.61,3.43,4420,GIA,
Cushion Modified,Very Good,G,VS2,1.0,1.1,68.7,63.0,Excellent,Very Good,Medium to Very Thick,,6.12,5.55,3.81,2190,GIA,
Radiant,,H,VS2,1.01,1.27,69.4,65.0,Excellent,Very Good,Medium to Very Thick,,6.36,5.02,3.48,4850,GIA,
Marquise,,D,VS1,1.0,1.93,64.3,52.0,Good,Good,Thin to Very Thick,,10.12,5.24,3.37,6610,GIA,
Marquise,,G,VS2,1.51,1.99,64.4,61.0,Excellent,Excellent,Thick,,11.69,5.86,3.78,12750,GIA,Faint
Princess,Ideal,H,VS2,1.0,1.01,72.4,70.0,Excellent,Very Good,Thick,,5.45,5.4,3.91,2590,GIA,
Heart,,H,VS2,1.01,1.21,60.2,59.0,Excellent,Very Good,Slightly Thick to Thick,,5.8,7.0,4.21,3780,GIA,
Marquise,,D,VVS2,1.07,2.06,65.3,59.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,10.71,5.21,3.4,1380,IGI Lab-Grown,
Princess,Ideal,H,IF,1.01,1.02,73.8,72.0,Excellent,Excellent,Slightly Thick to Thick,,5.57,5.44,4.02,3500,GIA,
Cushion Modified,Ideal,F,VVS2,1.54,1.02,66.2,65.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,6.88,6.72,4.45,2250,IGI Lab-Grown,
Round,Excellent,H,VS1,1.03,1.01,62.9,57.0,Excellent,Excellent,Medium to Slightly Thick,,6.38,6.43,4.03,4100,GIA,Faint
Oval,,E,VVS1,1.0,1.39,63.8,61.0,Excellent,Very Good,Thin to Very Thick,,7.79,5.59,3.57,5160,GIA,Faint
Oval,,D,VS1,1.01,1.6,61.6,60.0,Excellent,Very Good,Slightly Thick to Thick,,8.7,5.45,3.36,5200,GIA,Faint
Marquise,,E,VVS2,1.09,1.8,62.5,60.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,10.04,5.58,3.49,1280,IGI Lab-Grown,
Marquise,,D,VVS2,1.0,1.91,65.4,56.0,Excellent,Excellent,Medium to Slightly Thick,Pointed,9.86,5.17,3.38,1280,IGI Lab-Grown,
Emerald,,G,VS1,1.01,1.35,72.0,72.0,Excellent,Excellent,Very Thick to Extremely Thick,,6.28,4.66,3.36,2850,GIA,Faint
Heart,,G,IF,1.07,1.13,57.1,61.0,Excellent,Excellent,Medium to Thick,,6.31,7.13,4.08,5380,GIA,
Heart,,D,VS2,1.32,1.13,58.0,58.0,Excellent,Excellent,Medium to Thick,,6.81,7.72,4.48,6680,GIA,Faint
Heart,,D,VS1,1.0,1.21,59.0,57.0,Excellent,Very Good,Slightly Thick to Thick,,5.79,6.98,4.12,4680,GIA,
